PS Name,PS Name_enc
Nedupuzha,2.4444444444444446
Ollur,7.7272727272727275
Peechi,5.5
Peramangalam,6.5
Thrissur Town East ,7.6923076923076925
Thrissur Town West ,6.5
Viyyur,6.076923076923077
Wadakkanchery,5.769230769230769
Chavakkad,6.222222222222222
Chelakkara,2.4545454545454546
Erumapetty,3.2222222222222223
Guruvayoor,3.909090909090909
Guruvayoor Temple PS,1.8571428571428572
Kunnamkulam,12.333333333333334
Mannuthy,5.571428571428571
Nedupuzha,2.4444444444444446
Ollur,7.7272727272727275
Pavaratty,4.5
Peechi,5.5
Peramangalam,6.5
Thrissur Town East ,7.6923076923076925
Thrissur Town West ,6.5
Vadakkekkad,4.714285714285714
Viyyur,6.076923076923077
Wadakkanchery,5.769230769230769
Valappad,3.4444444444444446
Aloor,5.0
Anthikad,9.777777777777779
Chalakkudy,8.909090909090908
Cherpu,4.625
Irinjalakkuda,6.833333333333333
Kaipamangalam,6.444444444444445
Kattoor,4.363636363636363
Kodakara,3.0714285714285716
Kodungallur,8.9
Koratty,7.7272727272727275
Mala,7.454545454545454
Mathilakam,5.555555555555555
Pudukkad,9.272727272727273
Vadanappally,7.181818181818182
Valappad,3.4444444444444446
Varantharappally,2.75
Vellikulangara,3.272727272727273
Aloor,5.0
Anthikad,9.777777777777779
Chalakkudy,8.909090909090908
Cherpu,4.625
Irinjalakkuda,6.833333333333333
Kaipamangalam,6.444444444444445
Kattoor,4.363636363636363
Kodakara,3.0714285714285716
Kodungallur,8.9
Koratty,7.7272727272727275
Mala,7.454545454545454
Mathilakam,5.555555555555555
Pudukkad,9.272727272727273
Vadanappally,7.181818181818182
Valappad,3.4444444444444446
Varantharappally,2.75
Vellikulangara,3.272727272727273
Aloor,5.0
Chalakkudy,8.909090909090908
Cherpu,4.625
Irinjalakkuda,6.833333333333333
Kattoor,4.363636363636363
Kodakara,3.0714285714285716
Kodungallur,8.9
Koratty,7.7272727272727275
Mathilakam,5.555555555555555
Pudukkad,9.272727272727273
Vadanappally,7.181818181818182
Vellikulangara,3.272727272727273
Aloor,5.0
Anthikad,9.777777777777779
Chalakkudy,8.909090909090908
Cherpu,4.625
Irinjalakkuda,6.833333333333333
Kaipamangalam,6.444444444444445
Kattoor,4.363636363636363
Kodakara,3.0714285714285716
Kodungallur,8.9
Koratty,7.7272727272727275
Mala,7.454545454545454
Mathilakam,5.555555555555555
Pudukkad,9.272727272727273
Vadanappally,7.181818181818182
Valappad,3.4444444444444446
Varantharappally,2.75
Vellikulangara,3.272727272727273
Irinjalakkuda,6.833333333333333
Kodakara,3.0714285714285716
Aloor,5.0
Irinjalakkuda,6.833333333333333
Kodakara,3.0714285714285716
Koratty,7.7272727272727275
Mala,7.454545454545454
Kattoor,4.363636363636363
Kodakara,3.0714285714285716
Mala,7.454545454545454
Pudukkad,9.272727272727273
Vadanappally,7.181818181818182
Valappad,3.4444444444444446
Aloor,5.0
Anthikad,9.777777777777779
Chalakkudy,8.909090909090908
Cherpu,4.625
Irinjalakkuda,6.833333333333333
Kaipamangalam,6.444444444444445
Kattoor,4.363636363636363
Kodakara,3.0714285714285716
Kodungallur,8.9
Koratty,7.7272727272727275
Mala,7.454545454545454
Mathilakam,5.555555555555555
Pudukkad,9.272727272727273
Vadanappally,7.181818181818182
Valappad,3.4444444444444446
Varantharappally,2.75
Vellikulangara,3.272727272727273
Aloor,5.0
Anthikad,9.777777777777779
Chalakkudy,8.909090909090908
Cherpu,4.625
Irinjalakkuda,6.833333333333333
Kaipamangalam,6.444444444444445
Kattoor,4.363636363636363
Kodakara,3.0714285714285716
Kodungallur,8.9
Koratty,7.7272727272727275
Mala,7.454545454545454
Mathilakam,5.555555555555555
Pudukkad,9.272727272727273
Vadanappally,7.181818181818182
Valappad,3.4444444444444446
Varantharappally,2.75
Vellikulangara,3.272727272727273
Chalakkudy,8.909090909090908
Irinjalakkuda,6.833333333333333
Kaipamangalam,6.444444444444445
Kodakara,3.0714285714285716
Kodungallur,8.9
Mala,7.454545454545454
Pudukkad,9.272727272727273
Vadanappally,7.181818181818182
Vellikulangara,3.272727272727273
Aloor,5.0
Anthikad,9.777777777777779
Chalakkudy,8.909090909090908
Irinjalakkuda,6.833333333333333
Kaipamangalam,6.444444444444445
Kattoor,4.363636363636363
Kodakara,3.0714285714285716
Kodungallur,8.9
Koratty,7.7272727272727275
Mathilakam,5.555555555555555
Valappad,3.4444444444444446
Vellikulangara,3.272727272727273
Anthikad,9.777777777777779
Athirappally/ Vettilappara,1.0
Chalakkudy,8.909090909090908
Cherpu,4.625
Kattoor,4.363636363636363
Kodakara,3.0714285714285716
Kodungallur,8.9
Koratty,7.7272727272727275
Mala,7.454545454545454
Mathilakam,5.555555555555555
Pudukkad,9.272727272727273
Vadanappally,7.181818181818182
Varantharappally,2.75
Vellikulangara,3.272727272727273
Aloor,5.0
Anthikad,9.777777777777779
Chalakkudy,8.909090909090908
Irinjalakkuda,6.833333333333333
Kaipamangalam,6.444444444444445
Kattoor,4.363636363636363
Kodakara,3.0714285714285716
Koratty,7.7272727272727275
Mala,7.454545454545454
Pudukkad,9.272727272727273
Vadanappally,7.181818181818182
Varantharappally,2.75
Vellikulangara,3.272727272727273
Aloor,5.0
Anthikad,9.777777777777779
Chalakkudy,8.909090909090908
Cherpu,4.625
Irinjalakkuda,6.833333333333333
Kaipamangalam,6.444444444444445
Kattoor,4.363636363636363
Kodakara,3.0714285714285716
Kodungallur,8.9
Koratty,7.7272727272727275
Mala,7.454545454545454
Mathilakam,5.555555555555555
Pudukkad,9.272727272727273
Vadanappally,7.181818181818182
Valappad,3.4444444444444446
Varantharappally,2.75
Vellikulangara,3.272727272727273
Ambalavayal,3.125
Kalpetta ,4.8
Kambalakkad ,1.8888888888888888
Kenichira,1.5
Mananthavadi,4.0
Meenangadi,6.0
Meppadi,3.857142857142857
Noolpuzha,2.4
Padinjarethara,3.6666666666666665
Panamaram,3.0
Pulpally,3.6666666666666665
Sulthan Batheri,3.8
Thalappuzha,1.0
Thirunelli,2.0
Thondarnadu,1.7142857142857142
Vellamunda,2.25
Vythiri,3.75
Ambalavayal,3.125
Kalpetta ,4.8
Kambalakkad ,1.8888888888888888
Mananthavadi,4.0
Meenangadi,6.0
Meppadi,3.857142857142857
Noolpuzha,2.4
Padinjarethara,3.6666666666666665
Panamaram,3.0
Pulpally,3.6666666666666665
Sulthan Batheri,3.8
Thondarnadu,1.7142857142857142
Vythiri,3.75
Kalpetta ,4.8
Kambalakkad ,1.8888888888888888
Padinjarethara,3.6666666666666665
Pulpally,3.6666666666666665
Sulthan Batheri,3.8
Vellamunda,2.25
Ambalavayal,3.125
Kalpetta ,4.8
Kambalakkad ,1.8888888888888888
Mananthavadi,4.0
Meenangadi,6.0
Meppadi,3.857142857142857
Padinjarethara,3.6666666666666665
Panamaram,3.0
Pulpally,3.6666666666666665
Sulthan Batheri,3.8
Thondarnadu,1.7142857142857142
Vythiri,3.75
Mananthavadi,4.0
Panamaram,3.0
Thondarnadu,1.7142857142857142
Kalpetta ,4.8
Vythiri,3.75
Sulthan Batheri,3.8
Ambalavayal,3.125
Kalpetta ,4.8
Kambalakkad ,1.8888888888888888
Mananthavadi,4.0
Meenangadi,6.0
Panamaram,3.0
Pulpally,3.6666666666666665
Sulthan Batheri,3.8
Vythiri,3.75
Ambalavayal,3.125
Kalpetta ,4.8
Kambalakkad ,1.8888888888888888
Kenichira,1.5
Mananthavadi,4.0
Meenangadi,6.0
Meppadi,3.857142857142857
Noolpuzha,2.4
Padinjarethara,3.6666666666666665
Pulpally,3.6666666666666665
Sulthan Batheri,3.8
Thirunelli,2.0
Thondarnadu,1.7142857142857142
Vellamunda,2.25
Vythiri,3.75
Ambalavayal,3.125
Kalpetta ,4.8
Mananthavadi,4.0
Meenangadi,6.0
Panamaram,3.0
Pulpally,3.6666666666666665
Thondarnadu,1.7142857142857142
Vythiri,3.75
Ambalavayal,3.125
Kambalakkad ,1.8888888888888888
Mananthavadi,4.0
Meenangadi,6.0
Meppadi,3.857142857142857
Pulpally,3.6666666666666665
Vellamunda,2.25
Vythiri,3.75
Kalpetta ,4.8
Kambalakkad ,1.8888888888888888
Noolpuzha,2.4
Sulthan Batheri,3.8
Mananthavadi,4.0
Meenangadi,6.0
Meppadi,3.857142857142857
Noolpuzha,2.4
Padinjarethara,3.6666666666666665
Pulpally,3.6666666666666665
Sulthan Batheri,3.8
Thondarnadu,1.7142857142857142
Ambalavayal,3.125
Kalpetta ,4.8
Kambalakkad ,1.8888888888888888
Mananthavadi,4.0
Meenangadi,6.0
Meppadi,3.857142857142857
Panamaram,3.0
Sulthan Batheri,3.8
Thirunelli,2.0
